9.996996230387374949e-01,5.146988700173438680e+00
7.321792043016754015e+00,7.486053932028401192e+00
5.100434905662496021e+00,1.016022190913204071e+01
6.132287541219632043e-01,8.771430621661803428e+00
-4.443632643045097169e-02,-8.822202699581328106e-03
