-7.868781628852107302e-01,2.180653625490414527e+00
7.142762874221316061e+00,6.658997409192134675e+00
5.920134106713628164e+00,1.006751784131611416e+01
1.355561021598912452e+00,8.047123550207986753e+00
2.363327230283052971e-01,-4.191274961059637261e-01
